"無法識別指紋, 請在嘗試一次",,The fingerprint cannot be recognized. Please try again.,,ไม่สามารถจดจำลายนิ้วมือได้ กรุณาลองใหม่อีกครั้ง,,,,,,,,,,"Không thể nhận dạng vân tay, vui lòng thử lại lần nữa",,
指紋識別成功,,Fingerprint Recognition Successful,,จดจำลายนิ้วมือสำเร็จ,,,,,,,,,,Nhận dạng vân tay thành công,,
指紋驗證,,Fingerprint Verification,,การตรวจสอบลายนิ้วมือ,,,,,,,,,,Nghiệm chứng vân tay,,
指紋辨識需求,,Fingerprint Recognition Requirements,,ข้อกำหนดในการจดจำลายนิ้วมือ,,,,,,,,,,Nhu cầu nhận dạng vân tay,,
去設定,,Set Up Now,,ไปยังตั้งค่า,,,,,,,,,,Đi thiết lập,,
指紋辨識尚未開啓或設定,,Fingerprint recognition is not turned on or set up.,,ไม่ได้เปิดหรือตั้งค่าการจดจำลายนิ้วมือ,,,,,,,,,,Nhận dạng vân tay chưa mở hoặc chưa thiết lập,,
"生物辨識驗證被禁用, 請執行鎖定以及解鎖螢幕後以重新啓用",,Biometric verification is disabled. Please perform locking and unlocking the screen to restart.,,การตรวจสอบไบโอเมตริกซ์ถูกปิดใช้งาน โปรดล็อกและปลดล็อกหน้าจอเพื่อเปิดใช้งานอีกครั้ง,,,,,,,,,,"Nghiệm chứng nhận dạng sinh trắc học bị cấm dùng, vui lòng khóa và mở khóa màn hình, sau đó khởi động lại từ đầu",,
好的,,No problem.,,โอเค,,,,,,,,,,Vâng,,
市價成交,,Market Price Closing,,ราคาตลาดปิด,,,,,,,,,,Giao dịch giá thị trường thành công,,
指價成交,,Index Price Closing,,ราคาดัชนีปิด,,,,,,,,,,Giao dịch giá chỉ định thành công,,
止盈成交,,Take Profit Closing,,Take Profit ปิด,,,,,,,,,,Giao dịch chốt lãi thành công,,
止損成交,,Stop Loss Closing,,การปิดการหยุดขาดทุน,,,,,,,,,,Giao dịch chốt lỗ thành công,,
時間強平,,Time Forced Liquidation,,เวลาบังคับชำระบัญชี,,,,,,,,,,Cưỡng chế thanh lý theo thời gian,,
資金強平,,Funds Forced Liquidation,,กองทุนบังคับการชำระบัญชี,,,,,,,,,,Cưỡng chế thanh lý theo số vốn,,
雲端跟單,,Cloud Order-handling Closing,,การปิดการจัดการคำสั่งซื้อบนคลาวด์,,,,,,,,,,Theo Đơn từ Đám Mây,,
套利指標1分鐘,,Arbitrage Indicator 1 Minute,,Arbitrage Indicator 1 นาที,,,,,,,,,,Chỉ tiêu ứng dụng lãi 1 phút,,
套利指標3分鐘,,Arbitrage Indicator 3 Minutes,,Arbitrage Indicator 3 นาที,,,,,,,,,,Chỉ tiêu ứng dụng lãi 3 phút,,
套利指標5分鐘,,Arbitrage Indicator 5 Minutes,,Arbitrage Indicator 5 นาที,,,,,,,,,,Chỉ tiêu ứng dụng lãi 5 phút,,
實時平均策略,,Real-time Averaging Strategy,,กลยุทธ์การเฉลี่ยตามเวลาจริง,,,,,,,,,,Sách lược thời gian thực bình quân,,
跟單成交,,Walkthrough Order Closing,,การปิดคำสั่งซื้อ,,,,,,,,,,Giao dịch theo Đơn thành công,,
合約強平,,Contract Forced Liquidation,,สัญญาบังคับชำระบัญชี,,,,,,,,,,Cưỡng chế thanh lý theo Hợp đồng,,
還需等待 {seconds} 秒,,You still need to wait {seconds} seconds.,,กรุณารอ {seconds} วินาที,,,,,,,,,,Còn phải chờ {seconds} giây,,
請選擇區碼,,Please select a area code.,,กรุณาเลือกรหัสพื้นที่,,,,,,,,,,Vui lòng chọn mã khu vực,,
驗證碼已發送,,A verification code has been sent.,,ส่งรหัสยืนยันแล้ว,,,,,,,,,,Đã phát mã nghiệm chứng,,
溫馨提醒,,Friendly reminder,,แจ้งเตือน,,,,,,,,,,Lời nhắc nhỏ,,
是否要登出？,,Do you want to log out?,,คุณต้องการที่จะออกจากระบบ?,,,,,,,,,,Có đăng xuất không?,,
暫無公告,,No announcement for the moment,,ยังไม่มีประกาศ,,,,,,,,,,Tạm thời không thông báo,,
新增帳戶設定,,Add Account Settings,,เพิ่มการตั้งค่าบัญชี,,,,,,,,,,Thêm thiết lập tài khoản,,
編輯帳戶設定,,Edit Account Settings,,แก้ไขการตั้งค่าบัญชี,,,,,,,,,,Biên tập thiết lập tài khoản,,
選擇,,Select,,เลือก,,,,,,,,,,Chọn,,
請選擇金流類別,,Please select a payment flow category.,,กรุณาเลือกหมวดกระแสเงินสด,,,,,,,,,,Vui lòng chọn loại dòng tiền,,
帳號,,Account Number,,หมายเลขบัญชี,,,,,,,,,,Số tài khoản,,
其他欄位,,Other Fields,,ช่องอื่นๆ,,,,,,,,,,Cột khác,,
請輸入帳號,,Please enter your account number.,,โปรดป้อนหมายเลขบัญชีของคุณ,,,,,,,,,,Vui lòng nhập số tài khoản,,
請輸入,,Please enter.,,โปรดป้อน,,,,,,,,,,Vui lòng nhập,,
審核圖片等,,"Pictures Review, etc.",,ตรวจสอบรูปภาพ ฯลฯ,,,,,,,,,,Hình ảnh thẩm hạch,,
請提供包含戶名為您本人的存摺封面或銀行卡照片。,,Please provide a photo of the cover of your passbook or bank card with your account name.,,โปรดแนบรูปถ่ายปกสมุดบัญชีเงินฝากหรือบัตรธนาคารพร้อมชื่อบัญชี,,,,,,,,,,Vui lòng cung cấp tên tài khoản là bìa sổ tiết kiệm hoặc ảnh thẻ ngân hàng của bạn.,,
點擊上傳,,Click and Upload,,คลิกเพื่ออัปโหลด,,,,,,,,,,Nhấp để tải lên,,
送出等待審核,,Sent out for Review,,ส่งเพื่อตรวจสอบ,,,,,,,,,,Gửi đi chờ thẩm hạch,,
已提交審核,,Submitted for review,,ยื่นคำขอแล้ว,,,,,,,,,,Đã gửi thẩm hạch,,
已重新提交審核,,Resubmitted for review,,ส่งเพื่อตรวจสอบอีกครั้ง,,,,,,,,,,Đã gửi lại thẩm hạch,,
不得為空,,An answer must be entered.,,ไม่สามารถเว้นว่างได้,,,,,,,,,,Không được để trống,,
帳戶餘額,,Account Balance,,ยอดเงินในบัญชี,,,,,,,,,,Số dư tài khoản,,
請輸入額度,,Please enter the quota.,,กรุณาใส่วงเงิน,,,,,,,,,,Vui lòng nhập hạn ngạch,,
出金金額最低額度：USD,,Minimum withdrawal amount: USD,,จำนวนถอนขั้นต่ำ: USD,,,,,,,,,,Hạn ngạch thấp nhất số tiền xuất: USD,,
最高單筆出金金額：USD,,Maximum single withdrawal amount: USD,,จำนวนการถอนครั้งเดียวสูงสุด: USD,,,,,,,,,,Số tiền xuất một lần tối đa: USD,,
需支付手續費金額：USD,,Transaction fee to be paid: USD,,ค่าธรรมเนียมการที่ต้องชำระ: USD,,,,,,,,,,Số tiền phí thực hiện cần thanh toán: USD,,
說明,,Description,,คำอธิบาย,,,,,,,,,,Giải thích,,
手續費收取規則,,Transaction Fee Rules,,กฎค่าธรรมเนียม,,,,,,,,,,Quy tắc thu phí thực hiện,,
提取金額,,Withdraw Amount,,จำนวนเงินที่ถอน,,,,,,,,,,Số tiền lĩnh,,
關閉,,Closed,,ปิด,,,,,,,,,,Đóng,,
24小時免費出金次數,,Free Withdrawal times within 24 Hours,,จำนวนครั้งที่สามารถถอนเงินฟรีภายใน 24 ชั่วโมง,,,,,,,,,,Số lần xuất tiền miễn phí 24 giờ,,
24小時可出金次數,,Withdrawal times within 24 Hours,,จำนวนครั้งที่สามารถถอนเงินภายใน 24 ชั่วโมง,,,,,,,,,,Số lần có thể xuất tiền 24 giờ,,
請選擇出金帳戶,,Please select a withdrawal account.,,โปรดเลือกบัญชีถอนเงิน,,,,,,,,,,Vui lòng chọn tài khoản xuất tiền,,
出金帳戶,,Withdrawal Account,,บัญชีถอนเงิน,,,,,,,,,,Tài khoản xuất tiền,,
出金金額區間{start}-{end},,Withdrawal Amount Range {start}-{end},,ช่วงจำนวนเงินถอน {start}-{end},,,,,,,,,,Khoảng cách số tiền xuất {start}-{end},,
帳戶狀態,,Account Status,,สถานะบัญชี,,,,,,,,,,Trạng thái tài khoản,,
請選擇入金方法,,Please select a deposit method.,,กรุณาเลือกวิธีการฝากเงิน,,,,,,,,,,Vui lòng chọn phương pháp nhập tiền,,
"目前暫時無法提供任何入金方式
 請稍後再試",,No deposit methods can currently be provided. Please try again later.,,"ไม่สามารถระบุวิธีการฝากเงินได้ในขณะนี้ 
 โปรดลองอีกครั้งในภายหลัง",,,,,,,,,,"Hiện tại tạm thời không thể cung cấp bất kỳ phương thức nhập tiền nào
 Vui lòng thử lại sau",,
聯絡客服,,Contact Customer Support,,ติดต่อฝ่ายบริการลูกค้า,,,,,,,,,,Liên lạc Dịch vụ Khách hàng,,
請選擇入金方式,,Please select a deposit method.,,กรุณาเลือกวิธีการฝากเงิน,,,,,,,,,,Vui lòng chọn phương thức nhập tiền,,
請選擇入金帳戶,,Please select a deposit account.,,กรุณาเลือกบัญชีเงินฝาก,,,,,,,,,,Vui lòng chọn tài khoản nhập tiền,,
入金帳戶,,Deposit Account,,บัญชีเงินฝาก,,,,,,,,,,Tài khoản nhập tiền,,
入金金額區間：,,Deposit amount range:,,ช่วงจำนวนเงินฝาก:,,,,,,,,,,Khoảng cách số tiền nhập:,,
溫馨提示:如遇入金問題，請第一時間聯繫,,"Reminder: If you have any deposit problems, please contact customer support agents as soon as possible.",,คำเตือน: หากคุณมีปัญหาในการฝากเงิน โปรดติดต่อตัวแทนฝ่ายบริการลูกค้าทันที,,,,,,,,,,"Gợi ý nhỏ: Nếu có vấn đề về nhập tiền, vui lòng liên lạc ngay",,
，客服人員會協助您迅速入金。,,The customer support agents will help you deposit funds quickly.,,ตัวแทนฝ่ายบริการลูกค้า จะช่วยให้คุณฝากเงินได้อย่างรวดเร็ว,,,,,,,,,,", nhân viên Dịch vụ Khách hàng sẽ hỗ trợ bạn nhanh chóng nhập tiền.",,
客服QQ:{phone},,QQ Customer Support : {phone},,ฝ่ายบริการลูกค้า QQ : { phone },,,,,,,,,,QQ Dịch vụ Khách hàng:{phone},,
服務宗旨:秉承“用戶至上”真誠“用心為您服務”。,,Service tenet: we sincerely “serve you with all our hearts” with our motto “client first.”,,หลักการบริการ: ยึดมั่นในจุดยืนของลูกค้าเป็นหลักและพร้อมบริการลูกค้าด้วยความจริงใจ,,,,,,,,,,Tôn chỉ phục vụ: Giữ vững “Khách hàng là thượng đế” chân thành “tận tâm phục vụ quý khách”.,,
