審核需要 3-5 個工作天，如有任何問題請聯絡客服人員。,,"The review takes 3-5 working days. If you have any questions, please contact our customer support.",,การตรวจสอบจะใช้เวลา 3-5 วันทำการ หากมีข้อสงสัยประการใดโปรดติดต่อเจ้าหน้าที่ฝ่ายบริการลูกค้า,,,,,,,,,"Thẩm hạch cần 3-5 ngày làm việc, nếu có bất kỳ thắc mắc gì, vui lòng liên hệ với nhân viên Dịch vụ Khách hàng.",,,bankAccountDetail.auditStatusTip
如欲修正或刪除出金帳戶，請聯繫客服人員進行處理。,,"If you want to correct or delete your withdrawal account, please contact customer support.",,หากคุณต้องการแก้ไขหรือลบบัญชีถอนเงิน โปรดติดต่อเจ้าหน้าที่ฝ่ายบริการลูกค้าเพื่อทำการดำเนินการ,,,,,,,,,"Nếu cần sửa đổi hoặc xóa bỏ tài khoản xuất tiền, vui lòng liên hệ với nhân viên Dịch vụ Khách hàng để xử lý.",,,bankAccountDetail.successStatusTip
未過審原因,,Reasons for not approved,,สาเหตุที่ไม่ผ่านการอนุมัติ,,,,,,,,,Nguyên nhân chưa thông qua thẩm hạch,,,bankAccountDetail.failStatusTip
申請修改,,Apply for Modification,,แก้ไขคำร้องขอ,,,,,,,,,Đăng ký sửa đổi,,,"bankAccountDetail.applyModifyButton,bankAccountDetail.fixDataButton"
信用卡線上刷卡,,Pay with Credit Card Online,,บัตรเครดิต,,,,,,,,,Quẹt thẻ tín dụng trực tuyến,,,paymentMethod.creditTitle
提供每月5至10次的免費跨行轉帳,,5 to 10 free inter-bank transfers are provided per month.,,โอนเงินระหว่างธนาคารฟรี 5 ถึง 10 ครั้งต่อเดือน,,,,,,,,,Hàng ngày cung cấp 5 đến 10 lần miễn phí chuyển khoản sang ngân hàng khác,,,paymentMethod.bankDescription
天天刷享超高1.88%現金回饋,,Every day you get 1.88% cashback if purchasing with a credit card.,,รับเงินคืน 1.88% ทุกวัน,,,,,,,,,"Ngày nào cũng quẹt được hưởng 1,88% tiền mặt đáp tạ",,,paymentMethod.creditDescription
推薦入金方式,,Recommended Deposit Method,,วิธีการฝากที่แนะนำ,,,,,,,,,Phương thức nhập tiền được khuyến nghị,,,"paymentMethod.recommendedMethod,depositCategory.recommendedMethod"
其餘入金方式,,Other Deposit Methods,,ช่องทางการฝากอื่นๆ,,,,,,,,,Phương thức nhập tiền còn lại,,,paymentMethod.otherMethod
請選擇出金方法,,Please select a withdrawal method.,,กรุณาเลือกวิธีการถอนเงิน,,,,,,,,,Vui lòng chọn phương thức nhập tiền,,,withdrawCategory.appBarTitle
"24 小時內出金次數已達上限
請於 24 小時後再次提交申請。",,"The withdrawal limits within 24 hours have reached the upper limit. 
Please submit your application again after 24 hours.",,"โควต้าการถอนเงินภายใน 24 ชั่วโมงถึงขีดจำกัดแล้ว
 กรุณายื่นคำขอของคุณอีกครั้งหลังจาก 24 ชั่วโมงถัดไป",,,,,,,,,"Số lần xuất tiền trong vòng 24 giờ đã đạt giới hạn tối đa
 Vui lòng gửi đăng ký lại sau 24 giờ.",,,withdrawCategory.withdrawLimitTip
"目前不是出金時間
請於以下時段再次申請出金",,"It's not the time for withdrawing funds now. 
Please apply for withdrawal again during the following periods.",,"ขณะนี้ยังไม่ถึงเวลาถอน
 กรุณายื่นคำขอเพื่อถอนอีกครั้งในภายหลัง",,,,,,,,,"Hiện không phải là thời gian xuất tiền
 Vui lòng đăng ký xuất tiền lại vào thời điểm sau",,,withdrawCategory.notWithdrawTimeTip
出金方式,,Withdrawal Method,,วิธีการถอนเงิน,,,,,,,,,Phương thức xuất tiền,,,withdrawCategory.bankMethodTitle
其餘出金方式,,Other Withdrawal Methods,,ช่องทางการถอนอื่นๆ,,,,,,,,,Phương thức xuất tiền còn lại,,,withdrawCategory.otherMethodTitle
如欲申請資產出金，請切換回用戶模式進行申請。,,"If you want to apply for funds withdrawal, please switch back to user mode to apply.",,หากคุณต้องการถอนเงิน โปรดสลับกลับไปยังโหมดผู้ใช้เพื่อทำการยื่นคำขอ,,,,,,,,,"Nếu muốn đăng ký xuất tiền tài sản, vui lòng chuyển đổi về chế độ người sử dụng để đăng ký.",,,withdrawCategory.agentModeTip
如欲申請其他出金方式，請前往,,"If you want to apply for other withdrawal methods, please go to ",,หากต้องการยื่นขอช่องทางการถอนอื่น ๆ โปรดไปที่,,,,,,,,,"Nếu muốn đăng ký phương thức xuất tiền khác, vui lòng vào",,,withdrawCategory.userModeTip.part1
帳戶管理,,Account Management,,การจัดการบัญชี,,,,,,,,,quản lý tài khoản,,,withdrawCategory.userModeTip.part2
進行申請。,,to make an application.,,ทำการยื่นคำขอ,,,,,,,,,để đăng ký.,,,withdrawCategory.userModeTip.part3
審核中的出金申請,,Withdrawal Application under Review,,คำขอถอนเงินอยู่ระหว่างการตรวจสอบ,,,,,,,,,Đăng ký xuất tiền đang thẩm hạch,,,withdrawCategory.auditListTitle
您沒有任何出金帳戶，請前往申請出金帳戶並認證後，再次申請出金。,,"
You do not have any withdrawal account. Please apply for a withdrawal account and verify it before applying for a withdrawal again.",,คุณไม่มีบัญชีถอนเงิน โปรดทำการกรอกข้อมูลบัญชีถอนเงินและยืนยันบัญชี จากนั้นทำการยื่นคำขอถอนเงินอีกครั้ง,,,,,,,,,"Bạn không có bất kỳ tài khoản xuất tiền nào, vui lòng vào đăng ký tài khoản xuất tiền và chứng nhận, sau đó đăng ký xuất tiền lại lần nữa.",,,withdrawCategory.methodEmptyTip
前往申請出金帳戶,,Apply for a Withdrawal Account,,ยื่นขอบัญชีถอนเงิน,,,,,,,,,Vào đăng ký tài khoản xuất tiền,,,withdrawCategory.methodEmptyButton
請選擇出金方式,,Please select a withdrawal method.,,กรุณาเลือกวิธีการถอนเงิน,,,,,,,,,Vui lòng chọn phương thức xuất tiền,,,withdrawCategory.categorySelectedDefault
下一步,,Next Step,,ขั้นตอนต่อไป,,,,,,,,,Bước tiếp theo,,,"withdrawCategory.nextStep,depositCategory.nextStep"
"無綁定帳戶, 不可選擇",,No accounts are bound to be selected.,,ไม่มีบัญชีที่ผูกมัด ไม่สามารถเลือกได้,,,,,,,,,"Không có tài khoản ràng buộc, không được chọn",,,withdrawCategory.statusNoBindPayment
無可使用帳戶,,No account available,,ไม่มีบัญชีที่ใช้งานได้,,,,,,,,,Không có tài khoản có thể sử dụng,,,withdrawCategory.statusNoAvailablePayment
每週,,Every week,,ทุกสัปดาห์,,,,,,,,,Hàng tuần,,,withdrawCategory.weekInterval.prefix
一,,Monday,,วันจันทร์,,,,,,,,,Thứ Hai,,,withdrawCategory.weekInterval.week1
二,,Tuesday,,วันอังคาร,,,,,,,,,Thứ Ba,,,withdrawCategory.weekInterval.week2
三,,Wednesday,,วันพุธ,,,,,,,,,Thứ Tư,,,withdrawCategory.weekInterval.week3
四,,Thursday,,วันพฤหัสบดี,,,,,,,,,Thứ Năm,,,withdrawCategory.weekInterval.week4
五,,Friday,,วันศุกร์,,,,,,,,,Thứ Sáu,,,withdrawCategory.weekInterval.week5
六,,Saturday,,วันเสาร์,,,,,,,,,Thứ Bảy,,,withdrawCategory.weekInterval.week6
日,,Sunday,,วันอาทิตย์,,,,,,,,,Chủ nhật,,,withdrawCategory.weekInterval.week7
{start}至{end},,{start} to {end},,{start}ถึง{end},,,,,,,,,{start} đến {end},,,withdrawCategory.weekInterval.weekRange
{start}-{end},,{start}-{end},,{start}-{end},,,,,,,,,{start} - {end},,,withdrawCategory.weekInterval.timeRange
當前出金通道關閉中無法出金,,The current withdrawal channel is closed. You are unable to withdraw funds.,,ช่องทางการถอนถูกปิด ไม่สามารถถอนเงินได้,,,,,,,,,"Hiện tại kênh xuất tiền đang đóng, không thể xuất tiền",,,withdrawCategory.noWithdrawCategory.title
"可能原因如下:
1.出金通道因每日出金到達上限無法再次出金
2.系統維護中",,"The possible reasons are as follows: 
1. Funds cannot be withdrawn through the withdrawal channel again due to the daily withdrawal amount reaching the upper limit. 
2. System is under maintenance.",,"สาเหตุที่เป็นไปได้มีดังนี้:
 1. ไม่สามารถถอนเงินผ่านช่องทางการถอนได้อีก เนื่องจากจำนวนการถอนรายวันถึงขีดจำกัดสูงสุด
 2. ระบบอยู่ระหว่างการปรับปรุง",,,,,,,,,"Nguyên nhân có khả năng như sau:
 1. Do kênh xuất tiền đã xuất tiền đạt giới hạn tối đa, không thể xuất tiền thêm.
 2. Đang bảo trì hệ thống",,,withdrawCategory.noWithdrawCategory.content
密碼重設成功,,Password reset successfully,,รีเซ็ตรหัสผ่านสำเร็จ,,,,,,,,,Thiết lập lại mật khẩu thành công,,,forgotPassword.resetSuccess
確認並提交,,Confirm and Submit,,ยืนยันและส่ง,,,,,,,,,Xác nhận và gửi đi,,,forgotPassword.resetButton
請輸入新密碼,,Please enter a new password.,,กรุณาใส่รหัสผ่านใหม่,,,,,,,,,Vui lòng nhập mật khẩu mới,,,"forgotPassword.newPasswordHint,changePassword.newPasswordHint"
登入成功,,Logged in successfully,,ล็อกอินสำเร็จ,,,,,,,,,Đăng nhập thành công,,,login.loginSuccess
立刻註冊,,Register Now,,สมัครตอนนี้,,,,,,,,,Lập tức đăng ký,,,login.registerNowButton
忘記密碼？,,Forgot your password?,,ลืมรหัสผ่านหรือไม่?,,,,,,,,,Quên mật khẩu?,,,"login.forgetPasswordButton,forgotPassword.title"
驗證電話,,Verify Phone Number,,ยืนยันหมายเลขโทรศัพท์,,,,,,,,,Nghiệm chứng điện thoại,,,phoneBind.appBarTitle
已成功綁定電話,,Phone number bound successfully,,ผูกหมายเลขโทรศัพท์เรียบร้อยแล้ว,,,,,,,,,Đã ràng buộc điện thoại thành công,,,phoneBind.bindSuccess
圖表設置,,Chart Settings,,การตั้งค่าแผนภูมิ,,,,,,,,,Thiết lập biểu đồ,,,chartSetting.appBarTitle
技術指標,,Technical Indicator,,ตัวชี้วัดทางเทคนิค,,,,,,,,,Chỉ tiêu kỹ thuật,,,chartSetting.indicatorIndex
保證金比例過低提示! ({percent}%),,Reminder of margin ratio too low! ({percent}%),,เตือน! อัตราส่วนมาร์จิ้นต่ำเกินไป! ({percent}%),,,,,,,,,Gợi ý tỷ lệ tiền bảo lãnh quá thấp! ({percent}%),,,marginLevelWarningBar.tip
修改密碼,,Change Password,,เปลี่ยนรหัสผ่าน,,,,,,,,,Sửa đổi mật khẩu,,,"changePassword.appBarTitle,accountManager.changePassword"
