，客服人員會協助您迅速入金。,，客服人员会协助您迅速入金。,The customer support agents will help you deposit funds quickly.,,ตัวแทนฝ่ายบริการลูกค้า จะช่วยให้คุณฝากเงินได้อย่างรวดเร็ว,,,、カスタマーサービススタッフがすぐに金を支援します。,,,고객 서비스 직원이 금을 빨리 도와 드리겠습니다.,,,", nhân viên Dịch vụ Khách hàng sẽ hỗ trợ bạn nhanh chóng nhập tiền.",,,depositThirdParty.tip3
客服QQ:{phone},客服QQ:{phone},QQ Customer Support : {phone},,ฝ่ายบริการลูกค้า QQ : {phone},,,カスタマーサービスQQ：{phone},,,고객 서비스 QQ : {phone},,,QQ Dịch vụ Khách hàng:{phone},,,depositThirdParty.tip4
服務宗旨:秉承「用戶至上」真誠「用心為您服務」。,服务宗旨:秉承“用户至上”真诚“用心为您服务”。,Service tenet: we sincerely “serve you with all our hearts” with our motto “client first.”,,,,28,サービスの目的：「ユーザー」を誠実に「あなたに仕える」ことを順守します。,,24,"서비스 목적 : ""사용자 우선""진심으로 ""당신을 섬기는 것""을 고수합니다.",,33,,,54,depositThirdParty.tip5
請輸入入金金額：,请输入入金金额：,Please enter the deposit amount:,,กรุณาระบุจำนวนเงินฝาก:,,,入金量を入力してください：,,,예금 금액을 입력하십시오 :,,,Vui lòng nhập số tiền nhập:,,,depositThirdParty.payTagTitle
入金金額區間：$ {min} ~ {max},入金金额区间：$ {min} ~ {max},Deposit amount range: $ {min} ~ {max},,,,9 + ?,交差点範囲：USD {min}〜{max},,8 + ?,교차 범위 : USD {min} ~ {max},,11 + ?,,,18 + ?,depositThirdParty.rangeTip
輸入驗證碼,输入验证码,Enter the verification code,,ใส่รหัสยืนยัน,,,認証コードを入力,,,확인 코드를 입력하십시오,,,Nhập mã nghiệm chứng,,,"emailBind.captchaHint,forgotPassword.enterCaptchaHint,changePassword.captchaHint"
立即驗證,立即验证,Verify Now,,ยืนยันทันที,,,今すぐ確認してください,,,지금 확인하십시오,,,Lập tức nghiệm chứng,,,"emailBind.verifyImmediately,phoneBind.confirmButton"
請輸入信箱,请输入信箱,Please enter your email address.,,กรุณากรอกอีเมล์,,,メールボックスを入力してください,,,사서함을 입력하십시오,,,Vui lòng nhập Email,,,emailBind.emailHint
已成功驗證信箱,已成功验证信箱,Email address verified successfully,,ยืนยันอีเมลเรียบร้อยแล้ว,,,検証メールボックスが成功しました,,,성공적인 확인 사서함,,,Đã nghiệm chứng thành công Email,,,emailBind.bindEmailSuccess
請填寫您的電子信箱,请填写您的电子信箱,Please fill in your email address.,,กรุณากรอกอีเมล์ของคุณ,,,電子メールボックスを入力してください,,,전자 사서함을 작성하십시오,,,Vui lòng điền Email của bạn,,,"forgotPassword.enterEmailHint,signUp.enterEmailHint,login.enterEmailHint"
請輸入您的手機號碼,请输入您的手机号码,Please enter your mobile number.,,กรุณาใส่หมายเลขโทรศัพท์มือถือของคุณ,,,電話番号を入力してください,,,전화 번호를 입력하십시오,,,Vui lòng nhập số điện thoại di động của bạn,,,"forgotPassword.enterPhoneNumberHint,signUp.enterPhoneNumberHint,phoneBind.inputPhoneHint,login.enterPhoneNumberHint"
忘記密碼,忘记密码,Forgot your password,,,,4,,,4,,,5,,,9,forgotPassword.title
密碼重設成功,密码重设成功,Password reset successfully,,รีเซ็ตรหัสผ่านสำเร็จ,,,コード返済は成功しました,,,코드 상환이 성공적입니다,,,Thiết lập lại mật khẩu thành công,,,forgotPassword.resetSuccess
確認並提交,确认并提交,Confirm and Submit,,ยืนยันและส่ง,,,確認して送信します,,,확인 및 제출,,,Xác nhận và gửi đi,,,forgotPassword.resetButton
請輸入新密碼,请输入新密码,Please enter a new password.,,กรุณาใส่รหัสผ่านใหม่,,,新しいパスワードを入力してください,,,새 비밀번호를 입력하십시오,,,Vui lòng nhập mật khẩu mới,,,"forgotPassword.newPasswordHint,changePassword.newPasswordHint"
使用{method}取回密碼,使用{method}取回密码,Use {method} to retrieve the password.,,ใช้ {method} เพื่อรับรหัสผ่าน,,,,,,,,,Sử dụng {method} để lấy lại mật khẩu,,,forgotPassword.changeMethodTip
電話,电话,Phone,,โทรศัพท์,,,,,,,,,Điện thoại,,,forgotPassword.phone
使用者驗證資料,使用者验证资料,User Verification Data,,ข้อมูลการตรวจสอบผู้ใช้,,,ユーザー検証情報,,,사용자 확인 정보,,,Thông tin nghiệm chứng của người sử dụng,,,accountIdentifyData.appBarTitle
英文姓名,英文姓名,English Name,,ชื่อภาษาอังกฤษ,,,英語名,,,영어 이름,,,Họ tên tiếng Anh,,,"accountIdentifyData.englishNameTitle,personalVerify.englishNameTitle"
地址,地址,Address,,ที่อยู่,,,住所,,,주소,,,Địa chỉ,,,"accountIdentifyData.addressTitle,personalVerify.addressTitle"
職業,职业,Occupation,,อาชีพ,,,職業,,,직업,,,Nghề nghiệp,,,accountIdentifyData.professionTitle
就業狀態,就业状态,Employment Status,,สถานะการจ้างงาน,,,雇用状況,,,고용 상태,,,Trạng thái việc làm,,,"accountIdentifyData.employmentTitle,personalVerify.employmentStatusTitle"
交易經驗,交易经验,Experience in Trading,,ประสบการณ์การเทรด,,,取引経験,,,거래 경험,,,Kinh nghiệm giao dịch,,,"accountIdentifyData.transactionExperienceTitle,personalVerify.tradingExperienceTitle"
開戶原因,开户原因,Reason for Opening Account,,เหตุผลในการเปิดบัญชี,,,原因,,,원인,,,Nguyên nhân mở tài khoản,,,"accountIdentifyData.reasonsOpeningAccountTitle,personalVerify.accountOpeningReasonTitle"
收入,收入,Income,,รายได้,,,所得,,,소득,,,Thu nhập,,,"accountIdentifyData.incomeTitle,personalVerify.incomeRangeTitle"
總財富,总财富,Gross Wealth,,ความมั่งคั่งทั้งหมด,,,一般的な富,,,일반적인 부,,,Tổng tài sản,,,"accountIdentifyData.totalWealthTitle,personalVerify.totalPossessionsTitle"
收入與財富來源,收入与财富来源,Sources of Income and Wealth,,แหล่งรายได้และความมั่งคั่ง,,,収入と富の源,,,소득과 부의 근원,,,Nguồn thu nhập và tài sản,,,"accountIdentifyData.incomeWealthSourceTitle,personalVerify.sourceIncomeTitle"
手持證件照,手持证件照,Handheld Photo ID,,บัตรประจำตัวประชาชน,,,ハンドヘルド証明書,,,핸드 헬드 인증서,,,Giấy tờ chứng minh cầm tay,,,accountIdentifyData.handleIdCardTitle
如需修改驗證資料，請洽客服人員,如需修改验证资料，请洽客服人员,"If you need to modify the verification information, please contact customer support agents.",,หากคุณต้องการแก้ไขข้อมูลการยืนยัน โปรดติดต่อเจ้าหน้าที่ฝ่ายบริการลูกค้า,,,確認情報を変更する必要がある場合は、カスタマーサービススタッフにお問い合わせください,,,확인 정보를 수정 해야하는 경우 고객 서비스 직원에게 문의하십시오.,,,"Nếu cần sửa đổi thông tin nghiệm chứng, vui lòng liên hệ với nhân viên Dịch vụ Khách hàng",,,accountIdentifyData.needModifyTip
您的身份證證資料審核中，請耐心等待,您的身份证证资料审核中，请耐心等待,Your ID card information is under review. Please wait patiently.,,กำลังตรวจสอบข้อมูลบัตรประจำตัวประชาชน โปรดอดทนรอ,,,,,,,,,"Thông tin chứng nhận danh tính của bạn đang thẩm hạch, vui lòng kiên nhẫn chờ đợi",,,accountIdentifyData.identifyStatusTip.audit
證明身份流程完成,证明身份流程完成,The identity proofing process is completed.,,ขั้นตอนการพิสูจน์ตัวตนเสร็จสมบูรณ์,,,,,,,,,Hoàn thành quy trình chứng minh danh tính,,,"accountIdentifyData.identifyStatusTip.pass,identifyVerificationResult.title"
您的身分證資料未通過，請重新提交驗證資料,您的身分证资料未通过，请重新提交验证资料,Your ID card information did not pass the verification. Please resubmit the verification information.,,ข้อมูลบัตรประชาชนของคุณไม่ผ่าน กรุณาส่งข้อมูลยืนยันใหม่อีกครั้ง,,,,,,,,,"Thông tin CMT của bạn chưa thông qua, vui lòng gửi lại thông tin nghiệm chứng",,,accountIdentifyData.identifyStatusTip.reject
編輯資料,编辑资料,Edit Information,,แก้ไขข้อมูล,,,,,,,,,Biên tập thông tin,,,accountIdentifyData.editDataTitle
證件號碼,证件号码,ID number,,,,4,,,4,,,5,,,9,"accountIdentifyData.idNumberTitle,fileVerify.idNumberTitle"
投資,投资,Investment,,ลงทุน,,,投資,,,투자하다,,,Đầu tư,,,personalVerify.accountOpenReasonInvest
對沖,对冲,Hedge,,ป้องกันความเสี่ยง,,,ヘッジ,,,방지책,,,Bù trừ,,,personalVerify.accountOpenReasonHedge
投機,投机,Speculation,,การเก็งกำไร,,,投機,,,추측,,,Đầu cơ,,,personalVerify.accountOpenReasonSpeculation
在職中,在职中,In service,,มีงาน,,,-Serviceで,,,-서비스에서,,,Tại chức,,,personalVerify.employmentStatusEmployed
自營,自营,Self-employed,,อาชีพอิสระ,,,自営業,,,자영업자,,,Tự kinh doanh,,,personalVerify.employmentStatusSelfEmployed
待業,待业,Unemployed,,ว่างงาน,,,世話をしてください,,,을 돌보다,,,Chờ việc,,,personalVerify.employmentStatusUnemployed
學生,学生,Student,,นักเรียน,,,学生,,,학생,,,Học sinh,,,personalVerify.employmentStatusStudent
退休,退休,Retirement,,เกษียณ,,,引退,,,은퇴하십시오,,,Nghỉ hưu,,,personalVerify.employmentStatusRetire
"超過 $ 200,000","超过 $ 200,000","More than 200,000 $",,,,10,"200,000米ドル以上",,9,"USD200,000 이상",,12,,,20,personalVerify.incomeRangeOver200k
"$ 100,000 - 200,000","$ 100,000 - 200,000","100,000 - 200,000 $",,,,16,"USD100,000-200,000",,14,"USD100,000- 200,000",,19,,,31,personalVerify.incomeRange100kTo200k
